Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW48,OUT046,1301.3461810059994
DRN35,OUT045,511.34618100599937
FDX25,OUT049,2953.0961810059994
DRD49,OUT049,3781.0961810059994
FDE21,OUT019,-73.65381899400063
FDN44,OUT035,2665.3461810059994
DRC01,OUT049,939.0961810059994
NCK30,OUT046,3945.3461810059994
FDU39,OUT013,1010.3461810059994
FDB49,OUT013,1676.3461810059994
FDS12,OUT045,1911.3461810059994
FDR57,OUT018,2323.3461810059994
FDX22,OUT027,4800.471181006
FDC60,OUT013,1524.3461810059994
NCE42,OUT049,3758.0961810059994
NCK42,OUT049,3502.0961810059994
DRE01,OUT017,3888.3461810059994
FDE57,OUT018,2035.3461810059994
DRK59,OUT019,1794.3461810059994
FDB10,OUT027,5152.471181006
FDQ25,OUT046,2805.3461810059994
FDY26,OUT017,3488.3461810059994
FDG28,OUT049,3987.0961810059994
FDM14,OUT049,1859.0961810059994
NCH29,OUT049,1676.0961810059994
FDD48,OUT049,1955.0961810059994
FDC17,OUT045,3263.3461810059994
DRH49,OUT027,2792.4711810059994
FDN44,OUT018,2335.3461810059994
FDC29,OUT045,1811.3461810059994
DRK01,OUT019,-429.65381899400063
FDD48,OUT017,1952.3461810059994
FDB59,OUT013,3202.3461810059994
FDY45,OUT010,2098.5961810059994
FDX60,OUT035,1397.3461810059994
FDT09,OUT010,270.59618100599937
DRB24,OUT018,2209.3461810059994
FDL13,OUT035,3837.3461810059994
FDN16,OUT035,1833.3461810059994
FDK57,OUT013,1964.3461810059994
FDO22,OUT027,2808.4711810059994
FDC57,OUT010,1230.5961810059994
FDZ13,OUT027,2296.4711810059994
FDW27,OUT013,2514.3461810059994
FDX10,OUT049,803.0961810059994
FDY08,OUT018,2033.3461810059994
FDA49,OUT017,1512.3461810059994
FDC32,OUT018,1295.3461810059994
FDO04,OUT035,1033.3461810059994
NCZ54,OUT013,2544.3461810059994
FDY40,OUT045,803.3461810059994
FDW36,OUT045,1655.3461810059994
FDE11,OUT017,3040.3461810059994
DRE37,OUT045,2891.3461810059994
NCK19,OUT017,3128.3461810059994
FDT19,OUT035,2929.3461810059994
FDE56,OUT045,963.3461810059994
FDZ57,OUT010,182.59618100599937
FDB35,OUT035,1681.3461810059994
FDF09,OUT010,-1265.4038189940006
FDO34,OUT046,2685.3461810059994
FDA55,OUT046,3605.3461810059994
NCM18,OUT035,1103.3461810059994
FDJ20,OUT019,78.34618100599937
DRQ35,OUT019,82.34618100599937
FDG02,OUT013,3054.3461810059994
NCU29,OUT018,2061.3461810059994
FDL27,OUT027,2504.4711810059994
NCA54,OUT035,2947.3461810059994
FDJ32,OUT035,1165.3461810059994
FDB21,OUT019,1846.3461810059994
FDR46,OUT035,2437.3461810059994
FDZ32,OUT046,1749.3461810059994
DRF36,OUT017,3100.3461810059994
NCU54,OUT017,3384.3461810059994
NCI31,OUT017,680.3461810059994
DRA59,OUT035,3053.3461810059994
NCC55,OUT045,569.3461810059994
FDE44,OUT018,577.3461810059994
NCN26,OUT018,1605.3461810059994
FDC11,OUT049,1515.0961810059994
FDV24,OUT035,2537.3461810059994
FDR40,OUT019,-549.6538189940006
NCQ17,OUT049,2570.0961810059994
FDC46,OUT045,2843.3461810059994
NCM18,OUT046,1005.3461810059994
FDK16,OUT046,1549.3461810059994
FDI28,OUT017,1432.3461810059994
FDS11,OUT018,3363.3461810059994
DRD13,OUT046,1061.3461810059994
FDL36,OUT035,1569.3461810059994
FDI27,OUT013,874.3461810059994
FDJ53,OUT019,-17.65381899400063
FDS44,OUT045,3791.3461810059994
FDE28,OUT046,3661.3461810059994
FDQ33,OUT018,2179.3461810059994
FDB37,OUT017,3928.3461810059994
FDQ31,OUT045,1371.3461810059994
NCQ05,OUT046,2369.3461810059994
FDE10,OUT013,2150.3461810059994
FDF38,OUT017,848.3461810059994
FDE50,OUT019,1110.3461810059994
DRG37,OUT010,566.5961810059994
NCH06,OUT049,3984.0961810059994
FDY14,OUT045,4087.3461810059994
FDO27,OUT017,1664.3461810059994
FDQ19,OUT049,3965.0961810059994
FDZ26,OUT019,1830.3461810059994
FDN51,OUT013,4188.346181006
FDK20,OUT035,2157.3461810059994
FDD40,OUT018,2887.3461810059994
DRI25,OUT018,713.3461810059994
FDH56,OUT017,2008.3461810059994
FDI36,OUT027,4600.471181006
DRH11,OUT018,695.3461810059994
NCV18,OUT017,1424.3461810059994
DRI01,OUT049,2827.0961810059994
DRE48,OUT049,3237.0961810059994
FDS51,OUT035,1137.3461810059994
FDM38,OUT017,992.3461810059994
FDB60,OUT027,4512.471181006
FDY58,OUT035,3749.3461810059994
FDY22,OUT045,2231.3461810059994
FDF11,OUT027,5272.471181006
FDZ51,OUT035,1749.3461810059994
FDQ45,OUT017,3048.3461810059994
FDF17,OUT035,3241.3461810059994
NCF31,OUT027,3839.4711810059994
FDA37,OUT013,2080.3461810059994
FDO51,OUT046,805.3461810059994
FDF34,OUT013,3220.3461810059994
FDD57,OUT018,1339.3461810059994
FDO37,OUT046,3629.3461810059994
FDR49,OUT049,917.0961810059994
FDS39,OUT049,2379.0961810059994
FDI48,OUT027,2368.4711810059994
DRM35,OUT049,2917.0961810059994
FDV57,OUT035,3049.3461810059994
FDZ55,OUT013,2604.3461810059994
FDI28,OUT035,1417.3461810059994
FDS21,OUT045,1031.3461810059994
FDT34,OUT013,1768.3461810059994
DRI25,OUT035,1033.3461810059994
FDT47,OUT010,-297.40381899400063
DRH39,OUT045,1127.3461810059994
NCD54,OUT045,2217.3461810059994
FDU16,OUT027,2868.4711810059994
NCW29,OUT045,1981.3461810059994
FDV25,OUT027,4936.471181006
FDM56,OUT035,1893.3461810059994
FDZ04,OUT027,2520.4711810059994
FDG59,OUT019,-1273.6538189940006
FDI56,OUT045,1383.3461810059994
FDS33,OUT035,1593.3461810059994
FDC23,OUT049,2903.0961810059994
FDT11,OUT049,3101.0961810059994
FDG17,OUT045,3835.3461810059994
FDZ44,OUT045,1823.3461810059994
FDJ52,OUT013,2596.3461810059994
DRI23,OUT046,2497.3461810059994
DRE15,OUT010,-633.4038189940006
NCF07,OUT013,1644.3461810059994
NCR29,OUT049,1014.0961810059994
FDE44,OUT019,-1165.6538189940006
FDT23,OUT035,1473.3461810059994
NCG06,OUT017,4168.346181006
NCU41,OUT010,1118.5961810059994
FDH46,OUT017,1816.3461810059994
FDV31,OUT013,2832.3461810059994
NCT41,OUT027,3891.4711810059994
FDE22,OUT027,4000.4711810059994
FDC26,OUT045,1671.3461810059994
DRF51,OUT017,692.3461810059994
NCY53,OUT019,-129.65381899400063
FDY21,OUT017,3208.3461810059994
FDL27,OUT013,1104.3461810059994
FDZ34,OUT049,3169.0961810059994
NCF43,OUT010,374.59618100599937
FDC21,OUT035,1929.3461810059994
FDL26,OUT013,2508.3461810059994
FDT25,OUT010,38.59618100599937
NCR30,OUT046,1225.3461810059994
DRL23,OUT019,-213.65381899400063
NCR05,OUT049,3206.0961810059994
NCE19,OUT018,641.3461810059994
FDY07,OUT035,905.3461810059994
FDB10,OUT017,3848.3461810059994
FDP57,OUT013,1724.3461810059994
FDU48,OUT019,182.34618100599937
FDH48,OUT035,1513.3461810059994
FDO33,OUT035,1977.3461810059994
NCU29,OUT045,2261.3461810059994
FDW35,OUT046,725.3461810059994
FDH05,OUT010,1794.5961810059994
FDP26,OUT049,1811.0961810059994
DRG27,OUT035,805.3461810059994
FDQ33,OUT046,2405.3461810059994
FDH20,OUT010,-253.40381899400063
FDV14,OUT046,1461.3461810059994
DRD01,OUT046,945.3461810059994
NCI17,OUT049,1660.0961810059994
FDF39,OUT010,2306.5961810059994
FDX37,OUT046,1621.3461810059994
NCX17,OUT035,3795.3461810059994
FDN03,OUT013,4040.3461810059994
NCS41,OUT010,982.5961810059994
FDH34,OUT045,2851.3461810059994
NCX53,OUT018,2033.3461810059994
FDY31,OUT046,2357.3461810059994
FDD20,OUT017,2136.3461810059994
FDE51,OUT045,727.3461810059994
FDV27,OUT046,1461.3461810059994
FDF16,OUT035,2489.3461810059994
FDZ02,OUT049,1707.0961810059994
NCK05,OUT045,933.3461810059994
FDM12,OUT027,4500.471181006
NCA05,OUT018,2149.3461810059994
FDX33,OUT045,2491.3461810059994
FDM25,OUT049,2969.0961810059994
FDE41,OUT018,1211.3461810059994
FDW14,OUT045,1407.3461810059994
NCD30,OUT046,1529.3461810059994
FDB23,OUT010,1742.5961810059994
FDF45,OUT046,1053.3461810059994
FDW20,OUT017,2120.3461810059994
FDF47,OUT045,3435.3461810059994
NCR05,OUT019,1226.3461810059994
DRB01,OUT046,2945.3461810059994
FDE36,OUT013,2690.3461810059994
FDU56,OUT049,3023.0961810059994
FDB23,OUT049,3711.0961810059994
FDN48,OUT049,1581.0961810059994
FDS43,OUT013,3010.3461810059994
NCN05,OUT013,2924.3461810059994
NCL53,OUT049,2874.0961810059994
FDL56,OUT046,1397.3461810059994
FDH17,OUT018,1387.3461810059994
FDP37,OUT046,2005.3461810059994
FDG09,OUT019,1126.3461810059994
FDA55,OUT045,3495.3461810059994
FDX31,OUT049,3855.0961810059994
FDJ41,OUT045,4051.3461810059994
DRC24,OUT045,2395.3461810059994
FDQ21,OUT035,2105.3461810059994
NCT54,OUT045,1397.3461810059994
FDH08,OUT049,3745.0961810059994
FDY38,OUT018,3491.3461810059994
DRM11,OUT010,2190.5961810059994
FDG32,OUT049,3573.0961810059994
NCH18,OUT046,3841.3461810059994
FDI20,OUT035,3477.3461810059994
FDA33,OUT018,2127.3461810059994
FDN45,OUT013,3540.3461810059994
FDT45,OUT010,-961.4038189940006
FDR32,OUT035,3777.3461810059994
FDA48,OUT017,3576.3461810059994
FDN23,OUT017,2456.3461810059994
NCR18,OUT035,847.3461810059994
FDD45,OUT046,1509.3461810059994
FDI22,OUT018,3039.3461810059994
FDT09,OUT013,2226.3461810059994
DRC24,OUT027,3884.4711810059994
FDT39,OUT046,2429.3461810059994
FDX28,OUT045,1495.3461810059994
FDA50,OUT018,1309.3461810059994
FDT33,OUT027,4168.471181006
FDQ60,OUT049,2065.0961810059994
NCM19,OUT018,1549.3461810059994
FDF40,OUT046,3973.3461810059994
NCI30,OUT035,3967.3461810059994
FDK34,OUT049,3861.0961810059994
FDA38,OUT027,5224.471181006
FDT02,OUT045,571.3461810059994
FDC11,OUT017,1512.3461810059994
FDD08,OUT046,693.3461810059994
NCS29,OUT046,4109.346181006
DRI03,OUT010,898.5961810059994
FDK48,OUT035,1333.3461810059994
FDM52,OUT049,2493.0961810059994
FDP49,OUT035,1121.3461810059994
DRA24,OUT046,2649.3461810059994
NCJ43,OUT049,2820.0961810059994
FDE11,OUT045,2863.3461810059994
FDP01,OUT049,2607.0961810059994
FDQ59,OUT018,1195.3461810059994
FDA43,OUT019,1158.3461810059994
FDL14,OUT017,2616.3461810059994
FDV50,OUT010,138.59618100599937
FDT01,OUT027,4784.471181006
NCC42,OUT035,2339.3461810059994
FDO28,OUT046,1901.3461810059994
FDD32,OUT019,-553.6538189940006
FDV45,OUT035,3081.3461810059994
NCW17,OUT019,98.34618100599937
NCJ17,OUT027,2787.4711810059994
NCF18,OUT049,3086.0961810059994
FDP01,OUT045,2411.3461810059994
FDH24,OUT045,2435.3461810059994
FDI38,OUT027,4800.471181006
FDX03,OUT035,937.3461810059994
FDY28,OUT046,3389.3461810059994
FDN34,OUT018,2535.3461810059994
FDJ02,OUT045,2347.3461810059994
FDW40,OUT019,350.34618100599937
FDX03,OUT017,896.3461810059994
FDE17,OUT027,3912.4711810059994
FDT58,OUT046,2653.3461810059994
FDI38,OUT013,3372.3461810059994
FDW22,OUT035,3705.3461810059994
FDS15,OUT027,3240.4711810059994
NCX06,OUT013,2896.3461810059994
DRK47,OUT035,3737.3461810059994
FDC23,OUT027,4280.471181006
FDM56,OUT010,-169.40381899400063
FDP21,OUT046,3061.3461810059994
FDP58,OUT046,3437.3461810059994
FDA27,OUT019,2150.3461810059994
FDK41,OUT019,-561.6538189940006
NCH42,OUT046,3613.3461810059994
FDG29,OUT045,651.3461810059994
FDW15,OUT018,2219.3461810059994
FDD28,OUT018,757.3461810059994
FDQ37,OUT049,3167.0961810059994
FDC23,OUT035,2969.3461810059994
FDV13,OUT035,1629.3461810059994
FDK33,OUT046,3365.3461810059994
FDO33,OUT013,1838.3461810059994
FDN21,OUT017,2680.3461810059994
NCW06,OUT027,4467.471181006
FDI38,OUT035,3465.3461810059994
FDC21,OUT027,3228.4711810059994
NCS05,OUT046,2105.3461810059994
NCN53,OUT049,722.0961810059994
FDV40,OUT010,-657.4038189940006
FDG60,OUT017,3784.3461810059994
NCY30,OUT027,4323.471181006
FDM40,OUT045,2147.3461810059994
NCO30,OUT046,2905.3461810059994
FDK10,OUT046,2925.3461810059994
FDM36,OUT045,2711.3461810059994
FDN10,OUT013,1918.3461810059994
FDM46,OUT018,1263.3461810059994
FDX50,OUT049,1895.0961810059994
FDP33,OUT045,3927.3461810059994
FDO12,OUT045,3039.3461810059994
FDC28,OUT013,1802.3461810059994
FDO31,OUT045,1295.3461810059994
FDX45,OUT035,2585.3461810059994
FDV21,OUT049,2087.0961810059994
FDH04,OUT049,1637.0961810059994
NCG54,OUT013,2680.3461810059994
FDO13,OUT046,2581.3461810059994
FDA09,OUT027,4312.471181006
FDC38,OUT017,2224.3461810059994
NCO42,OUT046,2277.3461810059994
FDL45,OUT049,2095.0961810059994
NCK31,OUT013,880.3461810059994
FDM39,OUT017,2944.3461810059994
FDC22,OUT010,1158.5961810059994
FDF46,OUT046,1837.3461810059994
FDQ37,OUT045,2959.3461810059994
FDH41,OUT010,1462.5961810059994
FDQ04,OUT046,677.3461810059994
NCQ02,OUT027,4439.471181006
FDJ57,OUT027,4472.471181006
NCE07,OUT049,2330.0961810059994
FDE56,OUT013,1048.3461810059994
FDI20,OUT049,3425.0961810059994
FDK36,OUT018,627.3461810059994
FDP08,OUT027,4512.471181006
FDF44,OUT017,2248.3461810059994
NCU53,OUT017,2740.3461810059994
FDF47,OUT035,3673.3461810059994
FDS55,OUT010,478.59618100599937
FDZ52,OUT010,-133.40381899400063
FDL04,OUT018,1461.3461810059994
NCM26,OUT035,2543.3461810059994
FDX43,OUT049,2797.0961810059994
FDP52,OUT049,3739.0961810059994
DRK49,OUT045,619.3461810059994
FDE38,OUT013,2658.3461810059994
DRF13,OUT035,2433.3461810059994
FDK41,OUT010,-545.4038189940006
FDJ04,OUT027,3352.4711810059994
FDZ44,OUT018,1683.3461810059994
FDS11,OUT013,3636.3461810059994
FDA55,OUT049,3699.0961810059994
NCW53,OUT046,3049.3461810059994
FDB49,OUT027,3128.4711810059994
FDD23,OUT017,3136.3461810059994
NCV42,OUT045,1673.3461810059994
NCZ29,OUT018,1789.3461810059994
FDQ26,OUT013,1036.3461810059994
FDV08,OUT017,808.3461810059994
FDC53,OUT049,1731.0961810059994
FDV58,OUT010,1198.5961810059994
NCP02,OUT019,-973.6538189940006
DRI37,OUT045,839.3461810059994
FDQ12,OUT049,3733.0961810059994
FDE33,OUT046,1301.3461810059994
FDX27,OUT045,1495.3461810059994
FDM22,OUT017,1024.3461810059994
NCH30,OUT019,-121.65381899400063
FDC04,OUT017,3928.3461810059994
FDO38,OUT046,1301.3461810059994
FDV52,OUT027,3352.4711810059994
FDB32,OUT013,1570.3461810059994
FDV43,OUT018,559.3461810059994
FDI24,OUT018,2597.3461810059994
FDR40,OUT017,1496.3461810059994
FDW02,OUT049,2147.0961810059994
FDE44,OUT049,889.0961810059994
FDL38,OUT046,1509.3461810059994
NCT54,OUT010,-329.40381899400063
DRJ39,OUT010,1566.5961810059994
FDW55,OUT049,4073.0961810059994
DRF13,OUT019,374.34618100599937
NCW17,OUT049,2160.0961810059994
FDP13,OUT035,849.3461810059994
FDS08,OUT018,2543.3461810059994
NCP17,OUT035,1167.3461810059994
NCO53,OUT035,2959.3461810059994
FDH19,OUT045,2695.3461810059994
FDJ04,OUT017,2016.3461810059994
FDG10,OUT049,1109.0961810059994
FDA40,OUT010,-449.40381899400063
FDI53,OUT045,2523.3461810059994
FDU09,OUT010,-921.4038189940006
FDK60,OUT045,1547.3461810059994
FDR43,OUT017,688.3461810059994
FDW22,OUT017,3632.3461810059994
DRP47,OUT010,2018.5961810059994
DRG48,OUT010,426.59618100599937
FDA14,OUT035,2457.3461810059994
FDU49,OUT013,1510.3461810059994
FDK28,OUT045,3967.3461810059994
FDT19,OUT046,2773.3461810059994
NCQ42,OUT045,1909.3461810059994
FDD03,OUT045,3615.3461810059994
NCM53,OUT013,1744.3461810059994
NCX53,OUT045,2157.3461810059994
FDV14,OUT027,2844.4711810059994
NCZ54,OUT017,2640.3461810059994
FDB39,OUT013,958.3461810059994
DRC24,OUT046,2433.3461810059994
FDY36,OUT013,1256.3461810059994
FDN01,OUT035,2957.3461810059994
DRH25,OUT046,877.3461810059994
FDV08,OUT046,765.3461810059994
NCP53,OUT049,3848.0961810059994
FDU52,OUT010,638.5961810059994
NCI42,OUT045,3185.3461810059994
FDZ14,OUT035,2109.3461810059994
FDF11,OUT046,3845.3461810059994
FDQ13,OUT018,1183.3461810059994
FDO32,OUT010,-1137.4038189940006
DRJ37,OUT018,2195.3461810059994
FDY43,OUT046,2661.3461810059994
NCT41,OUT017,2520.3461810059994
NCV17,OUT045,2045.3461810059994
FDM04,OUT027,2380.4711810059994
DRB48,OUT018,471.34618100599937
FDM24,OUT013,2500.3461810059994
FDT37,OUT049,4111.096181006
NCO05,OUT010,-345.40381899400063
FDL13,OUT046,3741.3461810059994
FDL15,OUT017,2544.3461810059994
FDB11,OUT018,3303.3461810059994
FDL14,OUT019,622.3461810059994
FDY10,OUT019,-77.65381899400063
FDJ40,OUT049,1931.0961810059994
NCW18,OUT046,3709.3461810059994
NCY06,OUT013,2064.3461810059994
DRE13,OUT018,1159.3461810059994
FDA26,OUT045,3399.3461810059994
NCE19,OUT010,-1053.4038189940006
FDE33,OUT035,1489.3461810059994
DRL59,OUT027,2320.4711810059994
FDY07,OUT046,797.3461810059994
FDF57,OUT018,2535.3461810059994
FDM58,OUT035,1937.3461810059994
FDP26,OUT027,3140.4711810059994
FDY32,OUT046,2605.3461810059994
FDD51,OUT010,-1057.4038189940006
FDU22,OUT018,1681.3461810059994
FDZ49,OUT018,3307.3461810059994
NCI42,OUT017,3384.3461810059994
FDT04,OUT027,2088.4711810059994
NCU41,OUT045,2917.3461810059994
FDS56,OUT045,4119.346181006
NCN42,OUT017,2444.3461810059994
FDK34,OUT046,3765.3461810059994
FDB03,OUT017,3920.3461810059994
DRJ25,OUT035,917.3461810059994
FDT25,OUT027,3424.4711810059994
FDN20,OUT013,2710.3461810059994
FDP09,OUT013,3408.3461810059994
FDM20,OUT019,1918.3461810059994
NCG55,OUT046,1809.3461810059994
NCP14,OUT045,1565.3461810059994
NCH06,OUT046,3837.3461810059994
FDV52,OUT013,1946.3461810059994
NCL07,OUT035,803.3461810059994
DRJ11,OUT027,4432.471181006
DRO59,OUT013,1232.3461810059994
FDW15,OUT010,506.59618100599937
NCQ30,OUT035,2051.3461810059994
NCN54,OUT019,-697.6538189940006
FDY01,OUT027,3328.4711810059994
FDX39,OUT035,3545.3461810059994
FDH53,OUT027,2844.4711810059994
FDA57,OUT035,849.3461810059994
NCC07,OUT010,-185.40381899400063
FDU28,OUT013,3044.3461810059994
FDK36,OUT010,-1057.4038189940006
FDR36,OUT018,547.3461810059994
NCQ17,OUT035,2547.3461810059994
FDS28,OUT019,-969.6538189940006
FDE08,OUT045,2295.3461810059994
FDU22,OUT046,1917.3461810059994
FDG41,OUT045,1731.3461810059994
FDO31,OUT010,-565.4038189940006
FDM21,OUT019,2110.3461810059994
FDU40,OUT017,3160.3461810059994
FDV36,OUT018,1805.3461810059994
FDT10,OUT027,2472.4711810059994
FDX38,OUT045,779.3461810059994
NCU30,OUT027,4019.4711810059994
NCV06,OUT049,3154.0961810059994
FDT16,OUT035,4325.346181006
NCP41,OUT027,3171.4711810059994
FDZ56,OUT017,2800.3461810059994
FDC22,OUT035,3193.3461810059994
FDU10,OUT035,837.3461810059994
FDS46,OUT045,1859.3461810059994
FDO08,OUT049,2787.0961810059994
NCV42,OUT018,1521.3461810059994
FDP33,OUT035,4125.346181006
FDJ12,OUT046,3317.3461810059994
FDH04,OUT045,1427.3461810059994
NCU54,OUT013,3324.3461810059994
FDO36,OUT010,958.5961810059994
FDT37,OUT027,5472.471181006
FDD14,OUT010,1006.5961810059994
FDA16,OUT013,3510.3461810059994
NCS42,OUT019,-457.65381899400063
FDP10,OUT019,-265.65381899400063
FDQ28,OUT049,2583.0961810059994
FDK57,OUT010,66.59618100599937
FDK02,OUT013,1912.3461810059994
FDW47,OUT018,1721.3461810059994
NCC42,OUT018,1977.3461810059994
FDQ37,OUT018,2839.3461810059994
FDL40,OUT046,1549.3461810059994
DRE13,OUT010,-465.40381899400063
FDQ34,OUT027,3100.4711810059994
NCB54,OUT046,2029.3461810059994
FDS48,OUT049,2509.0961810059994
FDO15,OUT045,1167.3461810059994
NCT30,OUT013,768.3461810059994
FDU49,OUT027,2888.4711810059994
FDE21,OUT046,1853.3461810059994
FDS49,OUT019,-653.6538189940006
FDT38,OUT027,2832.4711810059994
FDZ01,OUT045,1631.3461810059994
FDC41,OUT035,1357.3461810059994
DRG13,OUT010,682.5961810059994
NCZ42,OUT018,3493.3461810059994
NCM07,OUT045,1285.3461810059994
NCV17,OUT018,1853.3461810059994
DRK39,OUT035,1477.3461810059994
FDS37,OUT018,1623.3461810059994
FDV12,OUT019,-313.65381899400063
NCG19,OUT018,3445.3461810059994
FDS51,OUT013,1070.3461810059994
NCO14,OUT046,713.3461810059994
FDC38,OUT046,2125.3461810059994
FDN15,OUT046,2269.3461810059994
NCH42,OUT013,3604.3461810059994
FDQ22,OUT046,661.3461810059994
FDC05,OUT013,3154.3461810059994
FDZ31,OUT013,3098.3461810059994
DRJ23,OUT049,3099.0961810059994
FDC52,OUT035,2613.3461810059994
DRD12,OUT010,-473.40381899400063
FDV55,OUT017,2432.3461810059994
FDD32,OUT046,1381.3461810059994
FDR01,OUT049,3329.0961810059994
FDY08,OUT019,306.34618100599937
FDQ45,OUT045,2927.3461810059994
DRN11,OUT027,3700.4711810059994
NCS05,OUT018,1905.3461810059994
FDY32,OUT035,2701.3461810059994
NCD31,OUT045,2533.3461810059994
NCE06,OUT049,2636.0961810059994
NCP14,OUT046,1613.3461810059994
NCF18,OUT019,1070.3461810059994
FDF14,OUT018,2191.3461810059994
FDB22,OUT017,2560.3461810059994
NCH54,OUT049,2610.0961810059994
FDU27,OUT035,981.3461810059994
FDS58,OUT027,4024.4711810059994
NCU29,OUT035,2415.3461810059994
FDJ57,OUT013,3030.3461810059994
FDL56,OUT049,1491.0961810059994
FDH60,OUT035,3265.3461810059994
FDN24,OUT018,659.3461810059994
FDD02,OUT017,2064.3461810059994
FDP15,OUT017,4168.346181006
FDB28,OUT027,4560.471181006
DRC49,OUT045,2211.3461810059994
NCG30,OUT018,1713.3461810059994
FDJ14,OUT049,1443.0961810059994
FDL52,OUT045,611.3461810059994
NCG19,OUT027,5087.471181006
NCN41,OUT035,2087.3461810059994
FDW22,OUT013,3606.3461810059994
FDI02,OUT013,1862.3461810059994
FDV51,OUT045,2555.3461810059994
FDV48,OUT046,1341.3461810059994
NCL17,OUT019,302.34618100599937
FDP46,OUT045,1403.3461810059994
FDU10,OUT045,591.3461810059994
FDT37,OUT010,2150.5961810059994
FDI27,OUT035,969.3461810059994
FDN51,OUT046,4173.346181006
FDW07,OUT035,1573.3461810059994
FDN45,OUT049,3619.0961810059994
DRN37,OUT027,4084.4711810059994
DRF48,OUT049,3061.0961810059994
FDP38,OUT019,-1049.6538189940006
NCX18,OUT027,4531.471181006
FDK45,OUT018,1627.3461810059994
FDZ37,OUT049,1561.0961810059994
FDS50,OUT018,3307.3461810059994
NCR54,OUT018,2837.3461810059994
NCS17,OUT035,1627.3461810059994
FDV31,OUT046,2813.3461810059994
DRE27,OUT017,1624.3461810059994
FDN60,OUT013,2558.3461810059994
FDK26,OUT013,3014.3461810059994
FDX37,OUT018,1395.3461810059994
FDW31,OUT046,3173.3461810059994
FDX26,OUT018,2683.3461810059994
DRL49,OUT019,330.34618100599937
FDU49,OUT017,1568.3461810059994
FDY58,OUT046,3613.3461810059994
FDN03,OUT045,3899.3461810059994
NCV06,OUT010,1162.5961810059994
FDH53,OUT045,1327.3461810059994
FDG31,OUT018,869.3461810059994
NCC06,OUT045,1973.3461810059994
FDS13,OUT049,4271.096181006
FDP16,OUT035,4029.3461810059994
FDA35,OUT013,2016.3461810059994
DRP47,OUT018,3731.3461810059994
FDY28,OUT010,1586.5961810059994
FDY20,OUT035,1645.3461810059994
NCH30,OUT017,1872.3461810059994
NCR29,OUT019,-1001.6538189940006
NCP05,OUT013,2412.3461810059994
NCF30,OUT019,22.34618100599937
FDA08,OUT035,2833.3461810059994
FDN51,OUT027,5600.471181006
FDH12,OUT046,1717.3461810059994
FDY39,OUT017,3040.3461810059994
NCO53,OUT045,2777.3461810059994
FDB40,OUT046,2381.3461810059994
FDH02,OUT049,1611.0961810059994
FDY11,OUT027,2552.4711810059994
FDQ09,OUT019,-97.65381899400063
FDP16,OUT013,3932.3461810059994
NCF55,OUT018,349.34618100599937
FDY09,OUT027,4256.471181006
FDY39,OUT045,2859.3461810059994
NCU53,OUT049,2684.0961810059994
NCT41,OUT049,2498.0961810059994
FDJ45,OUT046,621.3461810059994
FDR28,OUT013,2680.3461810059994
FDN08,OUT013,1970.3461810059994
FDJ07,OUT049,1967.0961810059994
FDZ09,OUT027,4048.4711810059994
FDQ14,OUT017,2504.3461810059994
FDY12,OUT027,2312.4711810059994
FDK57,OUT046,1925.3461810059994
FDD20,OUT049,2105.0961810059994
FDS36,OUT018,1613.3461810059994
FDI40,OUT049,1785.0961810059994
FDJ40,OUT045,1747.3461810059994
FDE08,OUT013,2378.3461810059994
DRK01,OUT013,1560.3461810059994
FDC58,OUT049,837.0961810059994
FDE50,OUT046,3045.3461810059994
FDX48,OUT035,2617.3461810059994
DRM35,OUT018,2575.3461810059994
FDG41,OUT013,1822.3461810059994
FDB52,OUT046,4037.3461810059994
FDV19,OUT045,2499.3461810059994
DRG48,OUT017,2408.3461810059994
FDI26,OUT013,2894.3461810059994
FDU11,OUT019,6.3461810059993695
FDF59,OUT019,118.34618100599937
FDR07,OUT049,1669.0961810059994
NCE06,OUT017,2644.3461810059994
FDE10,OUT046,2157.3461810059994
NCO55,OUT046,1717.3461810059994
FDZ13,OUT013,956.3461810059994
FDT50,OUT017,1704.3461810059994
FDH12,OUT010,-205.40381899400063
FDD21,OUT045,1843.3461810059994
NCM05,OUT013,4140.346181006
FDK04,OUT013,1038.3461810059994
FDN33,OUT017,1696.3461810059994
NCM18,OUT010,-893.4038189940006
DRC25,OUT049,1475.0961810059994
FDT47,OUT017,1720.3461810059994
FDD45,OUT027,2976.4711810059994
NCD07,OUT018,1577.3461810059994
NCY54,OUT010,786.5961810059994
FDL12,OUT049,1139.0961810059994
FDL02,OUT017,1840.3461810059994
FDC60,OUT035,1625.3461810059994
FDR37,OUT017,3024.3461810059994
FDY16,OUT017,3104.3461810059994
FDU26,OUT045,1907.3461810059994
FDN24,OUT013,900.3461810059994
FDH44,OUT013,2458.3461810059994
FDE23,OUT010,-1065.4038189940006
FDW60,OUT017,2952.3461810059994
FDQ55,OUT049,2029.0961810059994
FDV32,OUT027,2460.4711810059994
FDV03,OUT010,586.5961810059994
FDY14,OUT010,2290.5961810059994
NCL55,OUT027,5403.471181006
DRF25,OUT017,756.3461810059994
FDX03,OUT046,805.3461810059994
FDF40,OUT045,3887.3461810059994
FDX24,OUT010,-401.40381899400063
FDA25,OUT049,1805.0961810059994
